,Price per Unit,Units Sold,Total Sales,Operating Profit,clusters
632,55.0,575.0,316250.0,126500.0,2
633,60.0,575.0,345000.0,86250.0,1
634,55.0,425.0,233750.0,93500.0,2
635,65.0,400.0,260000.0,91000.0,2
636,75.0,375.0,281250.0,154688.0,2
637,80.0,500.0,400000.0,80000.0,1
638,65.0,700.0,455000.0,182000.0,1
639,70.0,700.0,490000.0,122500.0,1
640,65.0,500.0,325000.0,130000.0,1
641,65.0,500.0,325000.0,113750.0,2
642,75.0,425.0,318750.0,175313.0,1
643,80.0,525.0,420000.0,84000.0,1
644,40.0,450.0,180000.0,54000.0,2
645,50.0,450.0,225000.0,56250.0,2
646,50.0,450.0,225000.0,56250.0,2
647,50.0,300.0,150000.0,45000.0,2
648,55.0,250.0,137500.0,34375.0,2
649,50.0,500.0,250000.0,50000.0,2
650,40.0,550.0,220000.0,66000.0,2
651,50.0,450.0,225000.0,56250.0,2
652,50.0,450.0,225000.0,56250.0,2
653,50.0,300.0,150000.0,45000.0,2
654,55.0,225.0,123750.0,30938.0,2
655,50.0,425.0,212500.0,42500.0,2
656,50.0,575.0,287500.0,86250.0,2
657,60.0,425.0,255000.0,63750.0,2
658,65.0,425.0,276250.0,69063.0,2
659,65.0,325.0,211250.0,63375.0,2
660,70.0,175.0,122500.0,30625.0,2
661,65.0,375.0,243750.0,48750.0,2
662,70.0,550.0,385000.0,115500.0,1
663,75.0,350.0,262500.0,65625.0,2
664,75.0,400.0,300000.0,75000.0,2
665,60.0,300.0,180000.0,54000.0,2
666,65.0,200.0,130000.0,32500.0,2
667,80.0,350.0,280000.0,56000.0,2
668,60.0,550.0,330000.0,99000.0,2
669,65.0,400.0,260000.0,65000.0,2
670,65.0,400.0,260000.0,65000.0,2
671,60.0,300.0,180000.0,54000.0,2
672,65.0,200.0,130000.0,32500.0,2
673,80.0,500.0,400000.0,80000.0,1
674,75.0,750.0,562500.0,168750.0,1
675,80.0,625.0,500000.0,125000.0,1
676,80.0,625.0,500000.0,125000.0,1
677,80.0,500.0,400000.0,120000.0,1
678,85.0,375.0,318750.0,79688.0,2
679,100.0,675.0,675000.0,135000.0,1
680,80.0,825.0,660000.0,198000.0,1
681,85.0,675.0,573750.0,143438.0,1
682,85.0,625.0,531250.0,132813.0,1
683,80.0,525.0,420000.0,126000.0,1
684,85.0,575.0,488750.0,122188.0,1
685,100.0,575.0,575000.0,115000.0,1
686,85.0,775.0,658750.0,197625.0,1
687,80.0,750.0,600000.0,150000.0,1
688,75.0,625.0,468750.0,117188.0,1
689,75.0,575.0,431250.0,129375.0,1
690,75.0,575.0,431250.0,107813.0,1
691,80.0,400.0,320000.0,64000.0,2
692,70.0,600.0,420000.0,126000.0,1
693,75.0,600.0,450000.0,112500.0,1
694,70.0,450.0,315000.0,78750.0,2
695,70.0,400.0,280000.0,84000.0,2
696,80.0,425.0,340000.0,85000.0,1
697,65.0,450.0,292500.0,58500.0,2
698,60.0,550.0,330000.0,99000.0,2
699,65.0,550.0,357500.0,89375.0,1
700,60.0,375.0,225000.0,56250.0,2
701,60.0,350.0,210000.0,63000.0,2
702,70.0,325.0,227500.0,56875.0,2
703,75.0,375.0,281250.0,56250.0,2
704,60.0,600.0,360000.0,108000.0,1
705,65.0,625.0,406250.0,101563.0,1
706,60.0,475.0,285000.0,71250.0,2
707,70.0,450.0,315000.0,94500.0,2
708,90.0,425.0,382500.0,95625.0,1
709,95.0,550.0,522500.0,104500.0,1
710,80.0,750.0,600000.0,180000.0,1
711,85.0,750.0,637500.0,159375.0,1
712,80.0,550.0,440000.0,110000.0,1
713,80.0,550.0,440000.0,132000.0,1
714,90.0,475.0,427500.0,106875.0,1
715,95.0,575.0,546250.0,109250.0,1
716,45.0,1050.0,472500.0,212625.0,1
717,45.0,850.0,382500.0,133875.0,1
718,35.0,850.0,297500.0,74375.0,2
719,40.0,700.0,280000.0,84000.0,2
720,55.0,750.0,412500.0,144375.0,1
721,45.0,850.0,382500.0,191250.0,1
722,45.0,1100.0,495000.0,222750.0,1
723,45.0,750.0,337500.0,118125.0,1
724,35.0,800.0,280000.0,70000.0,2
725,40.0,675.0,270000.0,81000.0,2
726,55.0,750.0,412500.0,144375.0,1
727,45.0,850.0,382500.0,191250.0,1
728,45.0,1070.0,481500.0,216675.0,1
729,45.0,750.0,337500.0,118125.0,1
730,35.0,775.0,271250.0,67813.0,2
731,40.0,625.0,250000.0,75000.0,2
732,55.0,675.0,371250.0,129938.0,1
733,45.0,775.0,348750.0,174375.0,1
734,45.0,1025.0,461250.0,207563.0,1
735,45.0,725.0,326250.0,114188.0,2
736,35.0,725.0,253750.0,63438.0,2
737,40.0,650.0,260000.0,78000.0,2
738,55.0,675.0,371250.0,129938.0,1
739,45.0,800.0,360000.0,180000.0,1
740,55.0,1070.0,588500.0,264825.0,1
741,55.0,775.0,426250.0,149188.0,1
742,50.0,750.0,375000.0,93750.0,1
743,50.0,700.0,350000.0,105000.0,1
744,60.0,725.0,435000.0,152250.0,1
745,65.0,825.0,536250.0,268125.0,1
746,60.0,1075.0,645000.0,290250.0,1
747,55.0,825.0,453750.0,158813.0,1
748,50.0,800.0,400000.0,100000.0,1
749,50.0,775.0,387500.0,116250.0,1
750,65.0,775.0,503750.0,176313.0,1
751,70.0,925.0,647500.0,323750.0,1
752,65.0,1150.0,747500.0,336375.0,1
753,60.0,900.0,540000.0,189000.0,1
754,55.0,825.0,453750.0,113438.0,1
755,55.0,775.0,426250.0,127875.0,1
756,65.0,800.0,520000.0,182000.0,1
757,70.0,975.0,682500.0,341250.0,1
758,65.0,1125.0,731250.0,329063.0,1
759,60.0,900.0,540000.0,189000.0,1
760,55.0,825.0,453750.0,113438.0,1
761,45.0,775.0,348750.0,104625.0,1
762,55.0,750.0,412500.0,144375.0,1
763,60.0,925.0,555000.0,277500.0,1
764,55.0,1050.0,577500.0,259875.0,1
765,50.0,850.0,425000.0,148750.0,1
766,45.0,750.0,337500.0,84375.0,2
767,45.0,725.0,326250.0,97875.0,2
768,55.0,725.0,398750.0,139563.0,1
769,60.0,825.0,495000.0,247500.0,1
770,60.0,1000.0,600000.0,270000.0,1
771,50.0,825.0,412500.0,144375.0,1
772,50.0,725.0,362500.0,90625.0,1
773,50.0,700.0,350000.0,105000.0,1
774,60.0,700.0,420000.0,147000.0,1
775,65.0,825.0,536250.0,268125.0,1
776,60.0,975.0,585000.0,263250.0,1
777,50.0,800.0,400000.0,140000.0,1
778,50.0,745.0,372500.0,93125.0,1
779,50.0,775.0,387500.0,116250.0,1
780,65.0,750.0,487500.0,170625.0,1
781,70.0,850.0,595000.0,297500.0,1
782,65.0,1075.0,698750.0,314438.0,1
783,55.0,875.0,481250.0,168438.0,1
784,55.0,825.0,453750.0,113438.0,1
785,55.0,775.0,426250.0,127875.0,1
786,65.0,775.0,503750.0,176313.0,1
787,70.0,875.0,612500.0,306250.0,1
788,35.0,450.0,157500.0,55125.0,2
789,35.0,250.0,87500.0,26250.0,0
790,25.0,250.0,62500.0,18750.0,0
791,30.0,100.0,30000.0,10500.0,0
792,45.0,150.0,67500.0,20250.0,0
793,35.0,250.0,87500.0,39375.0,0
794,35.0,500.0,175000.0,61250.0,2
795,35.0,150.0,52500.0,15750.0,0
796,25.0,200.0,50000.0,15000.0,0
797,30.0,75.0,22500.0,7875.0,0
798,45.0,150.0,67500.0,20250.0,0
799,35.0,225.0,78750.0,35438.0,0
800,40.0,445.0,178000.0,62300.0,2
801,40.0,125.0,50000.0,15000.0,0
802,30.0,175.0,52500.0,15750.0,0
803,35.0,25.0,8750.0,3063.0,0
804,50.0,75.0,37500.0,11250.0,0
805,40.0,175.0,70000.0,31500.0,0
806,40.0,400.0,160000.0,56000.0,2
807,40.0,100.0,40000.0,12000.0,0
808,30.0,100.0,30000.0,9000.0,0
809,35.0,25.0,8750.0,3063.0,0
810,50.0,50.0,25000.0,7500.0,0
811,40.0,175.0,70000.0,31500.0,0
812,50.0,445.0,222500.0,77875.0,2
813,45.0,150.0,67500.0,20250.0,0
814,40.0,125.0,50000.0,15000.0,0
815,40.0,50.0,20000.0,7000.0,0
816,55.0,75.0,41250.0,12375.0,0
817,60.0,175.0,105000.0,47250.0,0
818,45.0,425.0,191250.0,66938.0,2
819,40.0,175.0,70000.0,21000.0,0
820,35.0,175.0,61250.0,18375.0,0
821,35.0,150.0,52500.0,18375.0,0
822,50.0,150.0,75000.0,22500.0,0
823,55.0,325.0,178750.0,80438.0,2
824,50.0,550.0,275000.0,96250.0,2
825,45.0,300.0,135000.0,40500.0,2
826,40.0,225.0,90000.0,27000.0,0
827,40.0,175.0,70000.0,24500.0,0
828,50.0,200.0,100000.0,30000.0,0
829,55.0,375.0,206250.0,92813.0,2
830,50.0,525.0,262500.0,91875.0,2
831,45.0,300.0,135000.0,40500.0,2
832,40.0,225.0,90000.0,27000.0,0
833,35.0,175.0,61250.0,21438.0,0
834,45.0,150.0,67500.0,20250.0,0
835,50.0,325.0,162500.0,73125.0,2
836,45.0,450.0,202500.0,70875.0,2
837,40.0,250.0,100000.0,30000.0,0
838,25.0,150.0,37500.0,11250.0,0
839,25.0,125.0,31250.0,10938.0,0
840,35.0,125.0,43750.0,13125.0,0
841,40.0,200.0,80000.0,36000.0,0
842,45.0,375.0,168750.0,59063.0,2
843,35.0,200.0,70000.0,21000.0,0
844,35.0,100.0,35000.0,10500.0,0
845,35.0,75.0,26250.0,9188.0,0
846,45.0,75.0,33750.0,10125.0,0
847,50.0,200.0,100000.0,45000.0,0
848,50.0,350.0,175000.0,61250.0,2
849,40.0,200.0,80000.0,24000.0,0
850,40.0,145.0,58000.0,17400.0,0
851,40.0,150.0,60000.0,21000.0,0
852,55.0,125.0,68750.0,20625.0,0
853,60.0,225.0,135000.0,60750.0,2
854,55.0,475.0,261250.0,91438.0,2
855,45.0,275.0,123750.0,37125.0,2
856,45.0,225.0,101250.0,30375.0,0
857,45.0,175.0,78750.0,27563.0,0
858,55.0,175.0,96250.0,28875.0,0
859,60.0,275.0,165000.0,74250.0,2
860,35.0,475.0,166250.0,74813.0,2
861,45.0,475.0,213750.0,64125.0,2
862,45.0,475.0,213750.0,96188.0,2
863,45.0,325.0,146250.0,58500.0,2
864,50.0,275.0,137500.0,82500.0,2
865,45.0,475.0,213750.0,53438.0,2
866,35.0,525.0,183750.0,82688.0,2
867,45.0,425.0,191250.0,57375.0,2
868,45.0,450.0,202500.0,91125.0,2
869,45.0,300.0,135000.0,54000.0,2
870,50.0,225.0,112500.0,67500.0,2
871,45.0,425.0,191250.0,47813.0,2
872,35.0,575.0,201250.0,90563.0,2
873,45.0,425.0,191250.0,57375.0,2
874,45.0,425.0,191250.0,86063.0,2
875,45.0,325.0,146250.0,58500.0,2
876,50.0,200.0,100000.0,60000.0,0
877,45.0,400.0,180000.0,45000.0,2
878,45.0,575.0,258750.0,116438.0,2
879,45.0,375.0,168750.0,50625.0,2
880,45.0,400.0,180000.0,81000.0,2
881,40.0,300.0,120000.0,48000.0,2
882,45.0,200.0,90000.0,54000.0,0
883,60.0,375.0,225000.0,56250.0,2
884,40.0,575.0,230000.0,103500.0,2
885,45.0,425.0,191250.0,57375.0,2
886,45.0,425.0,191250.0,86063.0,2
887,40.0,325.0,130000.0,52000.0,2
888,45.0,225.0,101250.0,60750.0,2
889,60.0,400.0,240000.0,60000.0,2
890,40.0,675.0,270000.0,121500.0,2
891,45.0,525.0,236250.0,70875.0,2
892,45.0,550.0,247500.0,111375.0,2
893,40.0,425.0,170000.0,68000.0,2
894,45.0,300.0,135000.0,81000.0,2
895,60.0,600.0,360000.0,90000.0,1
896,40.0,750.0,300000.0,135000.0,2
897,45.0,600.0,270000.0,81000.0,2
898,45.0,550.0,247500.0,111375.0,2
899,40.0,450.0,180000.0,72000.0,2
900,45.0,475.0,213750.0,128250.0,2
901,60.0,475.0,285000.0,71250.0,2
902,45.0,675.0,303750.0,136688.0,2
903,55.0,625.0,343750.0,103125.0,1
904,50.0,500.0,250000.0,112500.0,2
905,45.0,425.0,191250.0,76500.0,2
906,55.0,425.0,233750.0,140250.0,2
907,60.0,400.0,240000.0,60000.0,2
908,45.0,600.0,270000.0,121500.0,2
909,50.0,600.0,300000.0,90000.0,2
910,45.0,450.0,202500.0,91125.0,2
911,45.0,400.0,180000.0,72000.0,2
912,55.0,400.0,220000.0,132000.0,2
913,60.0,450.0,270000.0,67500.0,2
914,45.0,550.0,247500.0,111375.0,2
915,50.0,550.0,275000.0,82500.0,2
916,45.0,400.0,180000.0,81000.0,2
917,45.0,375.0,168750.0,67500.0,2
918,55.0,350.0,192500.0,115500.0,2
919,60.0,400.0,240000.0,60000.0,2
920,40.0,575.0,230000.0,103500.0,2
921,45.0,575.0,258750.0,77625.0,2
922,40.0,425.0,170000.0,76500.0,2
923,40.0,425.0,170000.0,68000.0,2
924,55.0,375.0,206250.0,123750.0,2
925,60.0,475.0,285000.0,71250.0,2
926,45.0,675.0,303750.0,136688.0,2
927,50.0,675.0,337500.0,101250.0,1
928,45.0,475.0,213750.0,96188.0,2
929,45.0,475.0,213750.0,85500.0,2
930,55.0,400.0,220000.0,132000.0,2
931,60.0,500.0,300000.0,75000.0,2
932,20.0,700.0,140000.0,49000.0,2
933,30.0,700.0,210000.0,73500.0,2
934,30.0,500.0,150000.0,52500.0,2
935,35.0,500.0,175000.0,78750.0,2
936,40.0,350.0,140000.0,42000.0,2
937,35.0,500.0,175000.0,87500.0,2
938,25.0,650.0,162500.0,56875.0,2
939,35.0,625.0,218750.0,76563.0,2
940,35.0,450.0,157500.0,55125.0,2
941,35.0,400.0,140000.0,63000.0,2
942,40.0,275.0,110000.0,33000.0,0
943,35.0,475.0,166250.0,83125.0,2
944,30.0,650.0,195000.0,78000.0,2
945,40.0,650.0,260000.0,104000.0,2
946,30.0,475.0,142500.0,57000.0,2
947,35.0,375.0,131250.0,65625.0,2
948,40.0,275.0,110000.0,38500.0,2
949,35.0,425.0,148750.0,81813.0,2
950,20.0,675.0,135000.0,54000.0,2
951,25.0,675.0,168750.0,67500.0,2
952,20.0,500.0,100000.0,40000.0,0
953,25.0,400.0,100000.0,50000.0,0
954,30.0,300.0,90000.0,31500.0,0
955,25.0,575.0,143750.0,79063.0,2
956,15.0,725.0,108750.0,43500.0,2
957,25.0,750.0,187500.0,75000.0,2
958,20.0,600.0,120000.0,48000.0,2
959,30.0,525.0,157500.0,78750.0,2
960,45.0,425.0,191250.0,66938.0,2
961,40.0,775.0,310000.0,170500.0,1
962,40.0,775.0,310000.0,124000.0,2
963,45.0,775.0,348750.0,139500.0,1
964,40.0,650.0,260000.0,104000.0,2
965,40.0,600.0,240000.0,120000.0,2
966,45.0,500.0,225000.0,78750.0,2
967,50.0,875.0,437500.0,240625.0,1
968,40.0,825.0,330000.0,148500.0,1
969,45.0,825.0,371250.0,167063.0,1
970,40.0,975.0,390000.0,175500.0,1
971,40.0,575.0,230000.0,126500.0,2
972,45.0,550.0,247500.0,99000.0,2
973,55.0,825.0,453750.0,272250.0,1
974,45.0,775.0,348750.0,156938.0,1
975,55.0,775.0,426250.0,191813.0,1
976,50.0,950.0,475000.0,213750.0,1
977,45.0,475.0,213750.0,117563.0,2
978,50.0,475.0,237500.0,95000.0,2
979,55.0,725.0,398750.0,239250.0,1
980,50.0,675.0,337500.0,151875.0,1
981,50.0,625.0,312500.0,140625.0,2
982,55.0,675.0,371250.0,167063.0,1
983,55.0,400.0,220000.0,121000.0,2
984,50.0,400.0,200000.0,80000.0,2
985,45.0,625.0,281250.0,168750.0,2
986,35.0,575.0,201250.0,90563.0,2
987,35.0,575.0,201250.0,90563.0,2
988,40.0,525.0,210000.0,94500.0,2
989,40.0,375.0,150000.0,82500.0,2
990,35.0,350.0,122500.0,49000.0,2
991,45.0,525.0,236250.0,141750.0,2
992,30.0,675.0,202500.0,91125.0,2
993,30.0,675.0,202500.0,91125.0,2
994,55.0,600.0,330000.0,148500.0,1
995,55.0,475.0,261250.0,143688.0,2
996,55.0,450.0,247500.0,99000.0,2
997,65.0,650.0,422500.0,253500.0,1
998,55.0,800.0,440000.0,198000.0,1
999,55.0,800.0,440000.0,198000.0,1
1000,60.0,700.0,420000.0,189000.0,1
1001,60.0,550.0,330000.0,181500.0,1
1002,55.0,500.0,275000.0,110000.0,2
1003,65.0,750.0,487500.0,292500.0,1
1004,35.0,425.0,148750.0,59500.0,2
1005,35.0,225.0,78750.0,27563.0,0
1006,25.0,225.0,56250.0,19688.0,0
1007,30.0,75.0,22500.0,9000.0,0
1008,45.0,125.0,56250.0,19688.0,0
1009,35.0,225.0,78750.0,39375.0,0
1010,35.0,475.0,166250.0,66500.0,2
1011,35.0,125.0,43750.0,15313.0,0
1012,25.0,175.0,43750.0,15313.0,0
1013,30.0,50.0,15000.0,6000.0,0
1014,45.0,125.0,56250.0,19688.0,0
1015,35.0,200.0,70000.0,35000.0,0
1016,40.0,420.0,168000.0,67200.0,2
1017,40.0,100.0,40000.0,14000.0,0
1018,30.0,150.0,45000.0,15750.0,0
1019,35.0,0.0,0.0,0.0,0
1020,50.0,50.0,25000.0,8750.0,0
1021,40.0,150.0,60000.0,30000.0,0
1022,40.0,375.0,150000.0,60000.0,2
1023,35.0,75.0,26250.0,9188.0,0
1024,25.0,75.0,18750.0,6563.0,0
1025,30.0,0.0,0.0,0.0,0
1026,45.0,25.0,11250.0,3938.0,0
1027,35.0,150.0,52500.0,26250.0,0
1028,45.0,420.0,189000.0,75600.0,2
1029,40.0,125.0,50000.0,17500.0,0
1030,35.0,100.0,35000.0,12250.0,0
1031,35.0,25.0,8750.0,3500.0,0
1032,50.0,50.0,25000.0,8750.0,0
1033,55.0,150.0,82500.0,41250.0,0
1034,40.0,400.0,160000.0,64000.0,2
1035,35.0,150.0,52500.0,18375.0,0
1036,30.0,175.0,52500.0,18375.0,0
1037,30.0,150.0,45000.0,18000.0,0
1038,45.0,150.0,67500.0,23625.0,0
1039,50.0,325.0,162500.0,81250.0,2
1040,45.0,550.0,247500.0,99000.0,2
1041,40.0,300.0,120000.0,42000.0,2
1042,35.0,225.0,78750.0,27563.0,0
1043,35.0,175.0,61250.0,24500.0,0
1044,45.0,175.0,78750.0,27563.0,0
1045,50.0,350.0,175000.0,87500.0,2
1046,45.0,500.0,225000.0,90000.0,2
1047,45.0,275.0,123750.0,43313.0,2
1048,40.0,200.0,80000.0,28000.0,0
1049,30.0,125.0,37500.0,15000.0,0
1050,40.0,100.0,40000.0,14000.0,0
1051,45.0,275.0,123750.0,61875.0,2
1052,40.0,400.0,160000.0,64000.0,2
1053,35.0,200.0,70000.0,24500.0,0
1054,20.0,100.0,20000.0,7000.0,0
1055,20.0,75.0,15000.0,6000.0,0
1056,30.0,75.0,22500.0,7875.0,0
1057,35.0,150.0,52500.0,26250.0,0
1058,40.0,325.0,130000.0,52000.0,2
1059,30.0,150.0,45000.0,15750.0,0
1060,30.0,50.0,15000.0,5250.0,0
1061,30.0,25.0,7500.0,3000.0,0
1062,40.0,25.0,10000.0,3500.0,0
1063,45.0,150.0,67500.0,33750.0,0
1064,40.0,300.0,120000.0,48000.0,2
1065,30.0,150.0,45000.0,15750.0,0
1066,30.0,95.0,28500.0,9975.0,0
1067,30.0,125.0,37500.0,15000.0,0
1068,50.0,100.0,50000.0,17500.0,0
1069,55.0,200.0,110000.0,55000.0,2
1070,50.0,450.0,225000.0,90000.0,2
1071,40.0,250.0,100000.0,35000.0,0
1072,40.0,200.0,80000.0,28000.0,0
1073,40.0,150.0,60000.0,24000.0,0
1074,50.0,150.0,75000.0,26250.0,0
1075,55.0,250.0,137500.0,68750.0,2
1076,20.0,675.0,135000.0,54000.0,2
1077,30.0,675.0,202500.0,81000.0,2
1078,30.0,475.0,142500.0,57000.0,2
1079,35.0,475.0,166250.0,83125.0,2
1080,40.0,325.0,130000.0,45500.0,2
1081,35.0,475.0,166250.0,91438.0,2
1082,25.0,625.0,156250.0,62500.0,2
1083,35.0,600.0,210000.0,84000.0,2
1084,35.0,425.0,148750.0,59500.0,2
1085,35.0,375.0,131250.0,65625.0,2
1086,40.0,250.0,100000.0,35000.0,0
1087,35.0,450.0,157500.0,86625.0,2
1088,30.0,625.0,187500.0,84375.0,2
1089,40.0,625.0,250000.0,112500.0,2
1090,30.0,450.0,135000.0,60750.0,2
1091,35.0,350.0,122500.0,67375.0,2
1092,40.0,250.0,100000.0,40000.0,0
1093,35.0,400.0,140000.0,84000.0,2
1094,20.0,650.0,130000.0,58500.0,2
1095,20.0,650.0,130000.0,58500.0,2
1096,15.0,475.0,71250.0,32063.0,0
1097,20.0,375.0,75000.0,41250.0,0
1098,25.0,275.0,68750.0,27500.0,0
1099,20.0,550.0,110000.0,66000.0,2
1100,10.0,700.0,70000.0,31500.0,0
1101,20.0,725.0,145000.0,65250.0,2
1102,15.0,575.0,86250.0,38813.0,0
1103,35.0,500.0,175000.0,96250.0,2
1104,50.0,400.0,200000.0,80000.0,2
1105,45.0,750.0,337500.0,202500.0,1
1106,45.0,750.0,337500.0,151875.0,1
1107,50.0,750.0,375000.0,168750.0,1
1108,45.0,650.0,292500.0,131625.0,2
1109,45.0,600.0,270000.0,148500.0,2
1110,50.0,500.0,250000.0,100000.0,2
1111,55.0,875.0,481250.0,288750.0,1
1112,45.0,825.0,371250.0,185625.0,1
1113,50.0,825.0,412500.0,206250.0,1
1114,45.0,975.0,438750.0,219375.0,1
1115,45.0,575.0,258750.0,155250.0,2
1116,50.0,525.0,262500.0,118125.0,2
1117,60.0,800.0,480000.0,312000.0,1
1118,40.0,750.0,300000.0,150000.0,2
1119,55.0,750.0,412500.0,206250.0,1
1120,55.0,925.0,508750.0,254375.0,1
1121,50.0,425.0,212500.0,127500.0,2
1122,55.0,425.0,233750.0,105188.0,2
1123,60.0,675.0,405000.0,263250.0,1
1124,55.0,625.0,343750.0,171875.0,1
1125,55.0,575.0,316250.0,158125.0,1
1126,60.0,625.0,375000.0,187500.0,1
1127,60.0,350.0,210000.0,126000.0,2
1128,45.0,350.0,157500.0,70875.0,2
1129,40.0,575.0,230000.0,149500.0,2
1130,30.0,525.0,157500.0,78750.0,2
1131,30.0,525.0,157500.0,78750.0,2
1132,35.0,475.0,166250.0,83125.0,2
1133,35.0,325.0,113750.0,68250.0,2
1134,30.0,300.0,90000.0,40500.0,0
1135,40.0,475.0,190000.0,123500.0,2
1136,20.0,625.0,125000.0,62500.0,2
1137,20.0,625.0,125000.0,62500.0,2
1138,45.0,575.0,258750.0,129375.0,2
1139,45.0,450.0,202500.0,121500.0,2
1140,50.0,425.0,212500.0,95625.0,2
1141,60.0,625.0,375000.0,243750.0,1
1142,60.0,775.0,465000.0,232500.0,1
1143,60.0,775.0,465000.0,232500.0,1
1144,65.0,700.0,455000.0,227500.0,1
1145,65.0,550.0,357500.0,214500.0,1
1146,60.0,500.0,300000.0,135000.0,2
1147,70.0,750.0,525000.0,341250.0,1
1148,40.0,450.0,180000.0,63000.0,2
1149,40.0,250.0,100000.0,35000.0,0
1150,30.0,250.0,75000.0,30000.0,0
1151,35.0,100.0,35000.0,10500.0,0
1152,50.0,150.0,75000.0,18750.0,0
1153,40.0,250.0,100000.0,40000.0,0
1154,40.0,500.0,200000.0,70000.0,2
1155,40.0,150.0,60000.0,21000.0,0
1156,30.0,200.0,60000.0,24000.0,0
1157,35.0,75.0,26250.0,7875.0,0
1158,50.0,150.0,75000.0,18750.0,0
1159,40.0,250.0,100000.0,40000.0,0
1160,40.0,470.0,188000.0,65800.0,2
1161,40.0,175.0,70000.0,24500.0,0
1162,30.0,200.0,60000.0,24000.0,0
1163,35.0,50.0,17500.0,5250.0,0
1164,50.0,100.0,50000.0,12500.0,0
1165,40.0,200.0,80000.0,32000.0,0
1166,40.0,450.0,180000.0,63000.0,2
1167,40.0,150.0,60000.0,21000.0,0
1168,30.0,150.0,45000.0,18000.0,0
1169,35.0,75.0,26250.0,7875.0,0
1170,50.0,75.0,37500.0,9375.0,0
1171,40.0,225.0,90000.0,36000.0,0
1172,55.0,495.0,272250.0,95288.0,2
1173,50.0,200.0,100000.0,35000.0,0
1174,45.0,175.0,78750.0,31500.0,0
1175,45.0,125.0,56250.0,16875.0,0
1176,55.0,150.0,82500.0,20625.0,0
1177,60.0,275.0,165000.0,66000.0,2
1178,55.0,525.0,288750.0,101063.0,2
1179,50.0,275.0,137500.0,48125.0,2
1180,45.0,200.0,90000.0,36000.0,0
1181,45.0,175.0,78750.0,23625.0,0
1182,55.0,175.0,96250.0,24063.0,0
1183,60.0,325.0,195000.0,78000.0,2
1184,55.0,550.0,302500.0,105875.0,2
1185,50.0,300.0,150000.0,52500.0,2
1186,45.0,225.0,101250.0,40500.0,0
1187,45.0,175.0,78750.0,23625.0,0
1188,55.0,200.0,110000.0,27500.0,0
1189,60.0,375.0,225000.0,90000.0,2
1190,55.0,525.0,288750.0,101063.0,2
1191,50.0,300.0,150000.0,52500.0,2
1192,45.0,225.0,101250.0,40500.0,0
1193,45.0,175.0,78750.0,23625.0,0
1194,55.0,150.0,82500.0,20625.0,0
1195,60.0,325.0,195000.0,78000.0,2
1196,55.0,450.0,247500.0,86625.0,2
1197,50.0,250.0,125000.0,43750.0,2
1198,45.0,150.0,67500.0,27000.0,0
1199,45.0,125.0,56250.0,16875.0,0
1200,55.0,125.0,68750.0,17188.0,0
1201,60.0,225.0,135000.0,54000.0,2
1202,60.0,400.0,240000.0,84000.0,2
1203,55.0,225.0,123750.0,43313.0,2
1204,55.0,125.0,68750.0,27500.0,0
1205,55.0,100.0,55000.0,16500.0,0
1206,65.0,100.0,65000.0,16250.0,0
1207,70.0,225.0,157500.0,63000.0,2
1208,65.0,375.0,243750.0,85313.0,2
1209,55.0,200.0,110000.0,38500.0,2
1210,55.0,195.0,107250.0,42900.0,0
1211,55.0,175.0,96250.0,28875.0,0
1212,65.0,150.0,97500.0,24375.0,0
1213,70.0,250.0,175000.0,70000.0,2
1214,65.0,475.0,308750.0,108063.0,2
1215,55.0,275.0,151250.0,52938.0,2
1216,55.0,250.0,137500.0,55000.0,2
1217,55.0,200.0,110000.0,33000.0,0
1218,65.0,200.0,130000.0,32500.0,2
1219,70.0,300.0,210000.0,84000.0,2
1220,35.0,375.0,131250.0,32813.0,2
1221,45.0,375.0,168750.0,33750.0,2
1222,45.0,375.0,168750.0,42188.0,2
1223,45.0,225.0,101250.0,25313.0,0
1224,55.0,300.0,165000.0,49500.0,2
1225,55.0,575.0,316250.0,110688.0,2
1226,55.0,225.0,123750.0,43313.0,2
1227,45.0,275.0,123750.0,30938.0,2
1228,50.0,175.0,87500.0,21875.0,0
1229,65.0,250.0,162500.0,40625.0,2
1230,55.0,350.0,192500.0,57750.0,2
1231,55.0,545.0,299750.0,104913.0,2
1232,55.0,250.0,137500.0,48125.0,2
1233,45.0,275.0,123750.0,30938.0,2
1234,50.0,125.0,62500.0,15625.0,0
1235,65.0,175.0,113750.0,28438.0,2
1236,55.0,275.0,151250.0,45375.0,2
1237,55.0,525.0,288750.0,101063.0,2
1238,55.0,225.0,123750.0,43313.0,2
1239,45.0,225.0,101250.0,25313.0,0
1240,50.0,150.0,75000.0,18750.0,0
1241,60.0,150.0,90000.0,22500.0,0
1242,50.0,300.0,150000.0,45000.0,2
1243,65.0,570.0,370500.0,129675.0,1
1244,60.0,275.0,165000.0,57750.0,2
1245,55.0,300.0,165000.0,41250.0,2
1246,55.0,250.0,137500.0,34375.0,2
1247,65.0,275.0,178750.0,44688.0,2
1248,70.0,400.0,280000.0,84000.0,2
1249,65.0,650.0,422500.0,147875.0,1
1250,60.0,400.0,240000.0,84000.0,2
1251,55.0,325.0,178750.0,44688.0,2
1252,55.0,300.0,165000.0,41250.0,2
1253,65.0,300.0,195000.0,48750.0,2
1254,70.0,450.0,315000.0,94500.0,2
