,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
269,5/16/21,West,California,Los Angeles,Women's Athletic Footwear,50.0,625.0,312500.0,109375.0,Outlet
270,5/17/21,West,California,Los Angeles,Men's Apparel,60.0,600.0,360000.0,198000.0,Outlet
271,5/18/21,West,California,Los Angeles,Women's Apparel,65.0,650.0,422500.0,84500.0,Outlet
272,5/19/21,West,California,Los Angeles,Men's Street Footwear,50.0,825.0,412500.0,165000.0,Outlet
273,5/20/21,West,California,Los Angeles,Men's Athletic Footwear,55.0,825.0,453750.0,113438.0,Outlet
274,5/21/21,West,California,Los Angeles,Women's Street Footwear,50.0,675.0,337500.0,135000.0,Outlet
275,5/22/21,West,California,Los Angeles,Women's Athletic Footwear,50.0,650.0,325000.0,113750.0,Outlet
276,5/23/21,West,California,Los Angeles,Men's Apparel,60.0,600.0,360000.0,198000.0,Outlet
277,5/24/21,West,California,Los Angeles,Women's Apparel,65.0,700.0,455000.0,91000.0,Outlet
278,5/25/21,West,California,Los Angeles,Men's Street Footwear,50.0,900.0,450000.0,180000.0,Outlet
279,5/26/21,West,California,Los Angeles,Men's Athletic Footwear,55.0,900.0,495000.0,123750.0,Outlet
280,5/27/21,West,California,Los Angeles,Women's Street Footwear,50.0,700.0,350000.0,140000.0,Outlet
281,5/28/21,West,California,Los Angeles,Women's Athletic Footwear,50.0,700.0,350000.0,122500.0,Outlet
282,5/29/21,West,California,Los Angeles,Men's Apparel,60.0,625.0,375000.0,206250.0,Outlet
283,5/30/21,West,California,Los Angeles,Women's Apparel,65.0,725.0,471250.0,94250.0,Outlet
284,5/31/21,West,California,Los Angeles,Men's Street Footwear,45.0,475.0,213750.0,85500.0,Outlet
285,6/1/21,West,California,Los Angeles,Men's Athletic Footwear,45.0,275.0,123750.0,43313.0,Outlet
286,6/2/21,West,California,Los Angeles,Women's Street Footwear,35.0,275.0,96250.0,33688.0,Outlet
287,6/3/21,West,California,Los Angeles,Women's Athletic Footwear,40.0,125.0,50000.0,20000.0,Outlet
288,6/4/21,Midwest,Illinois,Chicago,Men's Apparel,55.0,175.0,96250.0,33688.0,Outlet
289,6/5/21,Midwest,Illinois,Chicago,Women's Apparel,45.0,275.0,123750.0,61875.0,Outlet
290,6/6/21,Midwest,Illinois,Chicago,Men's Street Footwear,45.0,525.0,236250.0,94500.0,Outlet
291,6/7/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175.0,78750.0,27563.0,Outlet
292,6/8/21,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225.0,78750.0,27563.0,Outlet
293,6/9/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,100.0,40000.0,16000.0,Outlet
294,6/10/21,Midwest,Illinois,Chicago,Men's Apparel,55.0,175.0,96250.0,33688.0,Outlet
295,6/11/21,Midwest,Illinois,Chicago,Women's Apparel,45.0,275.0,123750.0,61875.0,Outlet
296,6/12/21,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,495.0,247500.0,99000.0,Outlet
297,6/13/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,200.0,100000.0,35000.0,Outlet
298,6/14/21,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225.0,90000.0,31500.0,Outlet
299,6/15/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75.0,33750.0,13500.0,Outlet
300,6/16/21,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,75000.0,26250.0,Outlet
301,6/17/21,Midwest,Illinois,Chicago,Women's Apparel,50.0,225.0,112500.0,56250.0,Outlet
302,6/18/21,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,450.0,225000.0,90000.0,Outlet
303,6/19/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,150.0,75000.0,26250.0,Outlet
304,6/20/21,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,150.0,60000.0,21000.0,Outlet
305,6/21/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75.0,33750.0,13500.0,Outlet
306,6/22/21,Midwest,Illinois,Chicago,Men's Apparel,60.0,100.0,60000.0,21000.0,Outlet
307,6/23/21,Midwest,Illinois,Chicago,Women's Apparel,50.0,225.0,112500.0,56250.0,Outlet
308,6/24/21,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495.0,297000.0,118800.0,Outlet
309,6/25/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.0,200.0,110000.0,38500.0,Outlet
310,6/26/21,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175.0,87500.0,30625.0,Outlet
311,6/27/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100.0,50000.0,20000.0,Outlet
312,6/28/21,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,75000.0,26250.0,Outlet
313,6/29/21,Midwest,Illinois,Chicago,Women's Apparel,65.0,250.0,162500.0,81250.0,Outlet
314,6/30/21,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500.0,250000.0,100000.0,Outlet
315,7/1/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,250.0,112500.0,39375.0,Outlet
316,7/2/21,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200.0,80000.0,28000.0,Outlet
317,7/3/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175.0,70000.0,28000.0,Outlet
318,7/4/21,Midwest,Illinois,Chicago,Men's Apparel,50.0,175.0,87500.0,30625.0,Outlet
319,7/5/21,Midwest,Illinois,Chicago,Women's Apparel,55.0,350.0,192500.0,96250.0,Outlet
320,7/6/21,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575.0,287500.0,115000.0,Outlet
321,7/7/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325.0,146250.0,51188.0,Outlet
322,7/8/21,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250.0,100000.0,35000.0,Outlet
323,7/9/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200.0,80000.0,32000.0,Outlet
324,7/10/21,Midwest,Illinois,Chicago,Men's Apparel,50.0,225.0,112500.0,39375.0,Outlet
325,7/11/21,Midwest,Illinois,Chicago,Women's Apparel,55.0,400.0,220000.0,110000.0,Outlet
326,7/12/21,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550.0,275000.0,110000.0,Outlet
327,7/13/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325.0,146250.0,51188.0,Outlet
328,7/14/21,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250.0,100000.0,35000.0,Outlet
329,7/15/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225.0,90000.0,36000.0,Outlet
330,7/16/21,Midwest,Illinois,Chicago,Men's Apparel,50.0,200.0,100000.0,35000.0,Outlet
331,7/17/21,Midwest,Illinois,Chicago,Women's Apparel,55.0,375.0,206250.0,103125.0,Outlet
332,7/18/21,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500.0,250000.0,100000.0,Outlet
333,7/19/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,300.0,135000.0,47250.0,Outlet
334,7/20/21,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200.0,80000.0,28000.0,Outlet
335,7/21/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175.0,70000.0,28000.0,Outlet
336,7/22/21,Midwest,Illinois,Chicago,Men's Apparel,50.0,175.0,87500.0,30625.0,Outlet
337,7/23/21,Midwest,Illinois,Chicago,Women's Apparel,55.0,250.0,137500.0,68750.0,Outlet
338,7/24/21,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425.0,255000.0,102000.0,Outlet
339,7/25/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250.0,125000.0,43750.0,Outlet
340,7/26/21,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150.0,75000.0,26250.0,Outlet
341,7/27/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125.0,62500.0,25000.0,Outlet
342,7/28/21,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,75000.0,26250.0,Outlet
343,7/29/21,Midwest,Illinois,Chicago,Women's Apparel,65.0,250.0,162500.0,81250.0,Outlet
344,7/30/21,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400.0,240000.0,96000.0,Outlet
345,7/31/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250.0,125000.0,43750.0,Outlet
346,8/1/21,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195.0,97500.0,34125.0,Outlet
347,8/2/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175.0,87500.0,35000.0,Outlet
348,8/3/21,Midwest,Illinois,Chicago,Men's Apparel,60.0,150.0,90000.0,31500.0,Outlet
349,8/4/21,Midwest,Illinois,Chicago,Women's Apparel,65.0,250.0,162500.0,81250.0,Outlet
350,8/5/21,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500.0,300000.0,120000.0,Outlet
351,8/6/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,300.0,150000.0,52500.0,Outlet
352,8/7/21,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250.0,125000.0,43750.0,Outlet
353,8/8/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,200.0,100000.0,40000.0,Outlet
354,8/9/21,Midwest,Illinois,Chicago,Men's Apparel,60.0,200.0,120000.0,42000.0,Outlet
355,8/10/21,Midwest,Illinois,Chicago,Women's Apparel,65.0,300.0,195000.0,97500.0,Outlet
356,8/11/21,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,725.0,145000.0,43500.0,Outlet
357,8/12/21,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.0,725.0,217500.0,65250.0,Outlet
358,8/13/21,Midwest,Illinois,Chicago,Women's Street Footwear,30.0,525.0,157500.0,47250.0,Outlet
359,8/14/21,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.0,525.0,183750.0,73500.0,Outlet
360,8/15/21,South,Texas,Dallas,Men's Apparel,40.0,375.0,150000.0,37500.0,Outlet
361,8/16/21,South,Texas,Dallas,Women's Apparel,35.0,525.0,183750.0,82688.0,Outlet
362,8/17/21,South,Texas,Dallas,Men's Street Footwear,25.0,675.0,168750.0,50625.0,Outlet
363,8/18/21,South,Texas,Dallas,Men's Athletic Footwear,35.0,650.0,227500.0,68250.0,Outlet
364,8/19/21,South,Texas,Dallas,Women's Street Footwear,35.0,475.0,166250.0,49875.0,Outlet
365,8/20/21,South,Texas,Dallas,Women's Athletic Footwear,35.0,425.0,148750.0,59500.0,Outlet
366,8/21/21,South,Texas,Dallas,Men's Apparel,40.0,300.0,120000.0,30000.0,Outlet
367,8/22/21,South,Texas,Dallas,Women's Apparel,35.0,500.0,175000.0,78750.0,Outlet
368,8/23/21,South,Texas,Dallas,Men's Street Footwear,30.0,675.0,202500.0,70875.0,Outlet
369,8/24/21,South,Texas,Dallas,Men's Athletic Footwear,40.0,675.0,270000.0,94500.0,Outlet
370,8/25/21,South,Texas,Dallas,Women's Street Footwear,30.0,500.0,150000.0,52500.0,Outlet
371,8/26/21,South,Texas,Dallas,Women's Athletic Footwear,35.0,400.0,140000.0,63000.0,Outlet
372,8/27/21,South,Texas,Dallas,Men's Apparel,40.0,300.0,120000.0,36000.0,Outlet
373,8/28/21,South,Texas,Dallas,Women's Apparel,35.0,450.0,157500.0,78750.0,Outlet
374,8/29/21,South,Texas,Dallas,Men's Street Footwear,20.0,700.0,140000.0,49000.0,Outlet
375,8/30/21,South,Texas,Dallas,Men's Athletic Footwear,30.0,700.0,210000.0,73500.0,Outlet
376,8/31/21,South,Texas,Dallas,Women's Street Footwear,25.0,525.0,131250.0,45938.0,Outlet
377,9/1/21,South,Texas,Dallas,Women's Athletic Footwear,30.0,425.0,127500.0,57375.0,Outlet
378,9/2/21,South,Texas,Dallas,Men's Apparel,35.0,325.0,113750.0,34125.0,Outlet
379,9/3/21,South,Texas,Dallas,Women's Apparel,30.0,600.0,180000.0,90000.0,Outlet
380,9/4/21,South,Texas,Dallas,Men's Street Footwear,20.0,750.0,150000.0,52500.0,Outlet
381,9/5/21,South,Texas,Dallas,Men's Athletic Footwear,30.0,775.0,232500.0,81375.0,Outlet
382,9/6/21,South,Texas,Dallas,Women's Street Footwear,25.0,625.0,156250.0,54688.0,Outlet
383,9/7/21,South,Texas,Dallas,Women's Athletic Footwear,35.0,550.0,192500.0,86625.0,Outlet
384,9/8/21,South,Texas,Dallas,Men's Apparel,50.0,450.0,225000.0,67500.0,Outlet
385,9/9/21,South,Texas,Dallas,Women's Apparel,45.0,800.0,360000.0,180000.0,Outlet
386,9/10/21,South,Texas,Dallas,Men's Street Footwear,45.0,800.0,360000.0,126000.0,Outlet
387,9/11/21,South,Texas,Dallas,Men's Athletic Footwear,50.0,800.0,400000.0,140000.0,Outlet
388,9/12/21,South,Texas,Dallas,Women's Street Footwear,45.0,650.0,292500.0,102375.0,Outlet
389,9/13/21,South,Texas,Dallas,Women's Athletic Footwear,45.0,600.0,270000.0,121500.0,Outlet
390,9/14/21,South,Texas,Dallas,Men's Apparel,50.0,500.0,250000.0,75000.0,Outlet
391,9/15/21,South,Texas,Dallas,Women's Apparel,55.0,875.0,481250.0,240625.0,Outlet
392,9/16/21,South,Texas,Dallas,Men's Street Footwear,45.0,825.0,371250.0,148500.0,Outlet
393,9/17/21,South,Texas,Dallas,Men's Athletic Footwear,50.0,825.0,412500.0,165000.0,Outlet
394,9/18/21,South,Texas,Dallas,Women's Street Footwear,45.0,975.0,438750.0,175500.0,Outlet
395,9/19/21,South,Texas,Dallas,Women's Athletic Footwear,45.0,575.0,258750.0,129375.0,Outlet
396,9/20/21,South,Texas,Dallas,Men's Apparel,50.0,575.0,287500.0,100625.0,Outlet
397,9/21/21,South,Texas,Dallas,Women's Apparel,60.0,850.0,510000.0,280500.0,Outlet
398,9/22/21,South,Texas,Dallas,Men's Street Footwear,50.0,800.0,400000.0,160000.0,Outlet
399,9/23/21,South,Texas,Dallas,Men's Athletic Footwear,55.0,800.0,440000.0,176000.0,Outlet
400,9/24/21,South,Texas,Dallas,Women's Street Footwear,50.0,975.0,487500.0,195000.0,Outlet
401,9/25/21,South,Texas,Dallas,Women's Athletic Footwear,50.0,525.0,262500.0,131250.0,Outlet
402,9/26/21,South,Texas,Dallas,Men's Apparel,55.0,525.0,288750.0,101063.0,Outlet
403,9/27/21,South,Texas,Dallas,Women's Apparel,60.0,775.0,465000.0,255750.0,Outlet
404,9/28/21,South,Texas,Dallas,Men's Street Footwear,55.0,725.0,398750.0,159500.0,Outlet
405,9/29/21,South,Texas,Dallas,Men's Athletic Footwear,55.0,675.0,371250.0,148500.0,Outlet
406,9/30/21,South,Texas,Dallas,Women's Street Footwear,60.0,725.0,435000.0,174000.0,Outlet
407,10/1/21,South,Texas,Dallas,Women's Athletic Footwear,60.0,450.0,270000.0,135000.0,Outlet
408,10/2/21,South,Texas,Dallas,Men's Apparel,55.0,450.0,247500.0,86625.0,Outlet
409,10/3/21,South,Texas,Dallas,Women's Apparel,50.0,675.0,337500.0,185625.0,Outlet
410,10/4/21,South,Texas,Dallas,Men's Street Footwear,40.0,625.0,250000.0,100000.0,Outlet
411,10/5/21,South,Texas,Dallas,Men's Athletic Footwear,40.0,625.0,250000.0,100000.0,Outlet
412,10/6/21,South,Texas,Dallas,Women's Street Footwear,45.0,575.0,258750.0,103500.0,Outlet
413,10/7/21,South,Texas,Dallas,Women's Athletic Footwear,45.0,425.0,191250.0,95625.0,Outlet
414,10/8/21,South,Texas,Dallas,Men's Apparel,40.0,400.0,160000.0,56000.0,Outlet
415,10/9/21,South,Texas,Dallas,Women's Apparel,50.0,575.0,287500.0,158125.0,Outlet
416,10/10/21,South,Texas,Dallas,Men's Street Footwear,40.0,725.0,290000.0,116000.0,Outlet
417,10/11/21,South,Texas,Dallas,Men's Athletic Footwear,40.0,725.0,290000.0,116000.0,Outlet
418,10/12/21,South,Texas,Dallas,Women's Street Footwear,65.0,650.0,422500.0,169000.0,Outlet
419,10/13/21,South,Texas,Dallas,Women's Athletic Footwear,65.0,500.0,325000.0,162500.0,Outlet
420,10/14/21,South,Texas,Dallas,Men's Apparel,60.0,475.0,285000.0,99750.0,Outlet
421,10/15/21,South,Texas,Dallas,Women's Apparel,70.0,675.0,472500.0,259875.0,Outlet
422,10/16/21,South,Texas,Dallas,Men's Street Footwear,60.0,825.0,495000.0,198000.0,Outlet
423,10/17/21,South,Texas,Dallas,Men's Athletic Footwear,60.0,825.0,495000.0,198000.0,Outlet
424,10/18/21,South,Texas,Dallas,Women's Street Footwear,65.0,725.0,471250.0,188500.0,Outlet
425,10/19/21,South,Texas,Dallas,Women's Athletic Footwear,65.0,575.0,373750.0,186875.0,Outlet
426,10/20/21,South,Texas,Dallas,Men's Apparel,60.0,525.0,315000.0,110250.0,Outlet
427,10/21/21,South,Texas,Dallas,Women's Apparel,70.0,775.0,542500.0,298375.0,Outlet
428,10/22/21,South,Texas,Dallas,Men's Street Footwear,45.0,425.0,191250.0,105188.0,Outlet
429,10/23/21,South,Texas,Dallas,Men's Athletic Footwear,45.0,225.0,101250.0,35438.0,Outlet
430,10/24/21,South,Texas,Dallas,Women's Street Footwear,35.0,225.0,78750.0,31500.0,Outlet
431,10/25/21,South,Texas,Dallas,Women's Athletic Footwear,40.0,75.0,30000.0,12000.0,Outlet
432,10/26/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55.0,125.0,68750.0,24063.0,Outlet
433,10/27/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45.0,225.0,101250.0,30375.0,Outlet
434,10/28/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,45.0,475.0,213750.0,117563.0,Outlet
435,10/29/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45.0,125.0,56250.0,19688.0,Outlet
436,10/30/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,35.0,175.0,61250.0,24500.0,Outlet
437,10/31/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40.0,50.0,20000.0,8000.0,Outlet
438,11/1/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55.0,125.0,68750.0,24063.0,Outlet
439,11/2/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45.0,225.0,101250.0,30375.0,Outlet
440,11/3/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,50.0,445.0,222500.0,122375.0,Outlet
441,11/4/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50.0,150.0,75000.0,26250.0,Outlet
442,11/5/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,40.0,175.0,70000.0,28000.0,Outlet
443,11/6/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45.0,25.0,11250.0,4500.0,Outlet
444,11/7/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60.0,75.0,45000.0,13500.0,Outlet
445,11/8/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50.0,175.0,87500.0,21875.0,Outlet
446,11/9/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,50.0,450.0,225000.0,112500.0,Outlet
447,11/10/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50.0,150.0,75000.0,22500.0,Outlet
448,11/11/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,40.0,150.0,60000.0,21000.0,Outlet
449,11/12/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45.0,75.0,33750.0,11813.0,Outlet
450,11/13/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60.0,75.0,45000.0,13500.0,Outlet
451,11/14/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50.0,200.0,100000.0,25000.0,Outlet
452,11/15/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60.0,470.0,282000.0,141000.0,Outlet
453,11/16/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60.0,175.0,105000.0,31500.0,Outlet
454,11/17/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,150.0,82500.0,28875.0,Outlet
455,11/18/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55.0,100.0,55000.0,19250.0,Outlet
456,11/19/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,65.0,125.0,81250.0,24375.0,Outlet
457,11/20/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70.0,250.0,175000.0,52500.0,Outlet
458,11/21/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65.0,500.0,325000.0,178750.0,Outlet
459,11/22/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60.0,250.0,150000.0,52500.0,Outlet
460,11/23/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,175.0,96250.0,38500.0,Outlet
461,11/24/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55.0,150.0,82500.0,33000.0,Outlet
462,11/25/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,65.0,150.0,97500.0,34125.0,Outlet
463,11/26/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70.0,300.0,210000.0,63000.0,Outlet
464,11/27/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65.0,500.0,325000.0,178750.0,Outlet
465,11/28/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60.0,300.0,180000.0,63000.0,Outlet
466,11/29/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,225.0,123750.0,49500.0,Outlet
467,11/30/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55.0,175.0,96250.0,38500.0,Outlet
468,12/1/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,65.0,200.0,130000.0,45500.0,Outlet
469,12/2/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70.0,375.0,262500.0,78750.0,Outlet
470,12/3/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65.0,525.0,341250.0,187688.0,Outlet
471,12/4/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60.0,300.0,180000.0,63000.0,Outlet
472,12/5/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,225.0,123750.0,49500.0,Outlet
473,12/6/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55.0,200.0,110000.0,44000.0,Outlet
474,12/7/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,65.0,175.0,113750.0,39813.0,Outlet
475,12/8/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70.0,350.0,245000.0,73500.0,Outlet
476,12/9/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65.0,475.0,308750.0,154375.0,Outlet
